ERR10550019	1h	A	bam	TCC	generation_2	16	0.004140786749482402
ERR10550019	1h	A	bam	TCC	generation_3	16	0.004140786749482402
ERR10550019	1h	A	bam	TCC	generation_4	16	0.004140786749482402
ERR10550019	1h	A	bam	TCC	generation_5	16	0.004140786749482402
ERR10550019	1h	A	bam	TCC	generation_6	16	0.004140786749482402
ERR10550019	1h	A	bam	TCC	generation_7	15	0.0038819875776397515
ERR10550019	1h	A	bam	TCC	generation_8	16	0.004140786749482402
ERR10550019	1h	A	bam	TCC	generation_9	16	0.004140786749482402
ERR10550019	1h	A	bam	TCC	generation_10	16	0.004140786749482402
ERR10550020	1h	B	bam	TCA	real	4	0.0006537015852263442
ERR10550020	1h	B	bam	TCT	real	7	0.00100647016534867
ERR10550020	1h	B	bam	TCC	generation_1	11	0.002748625687156422
ERR10550020	1h	B	bam	TCC	generation_2	11	0.002748625687156422
ERR10550020	1h	B	bam	TCC	generation_3	11	0.002748625687156422
ERR10550020	1h	B	bam	TCC	generation_4	10	0.0024987506246876563
ERR10550020	1h	B	bam	TCC	generation_5	11	0.002748625687156422
ERR10550020	1h	B	bam	TCC	generation_6	11	0.002748625687156422
ERR10550020	1h	B	bam	TCC	generation_7	11	0.002748625687156422
ERR10550020	1h	B	bam	TCC	generation_8	11	0.002748625687156422
ERR10550020	1h	B	bam	TCC	generation_9	11	0.002748625687156422
ERR10550020	1h	B	bam	TCC	generation_10	11	0.002748625687156422
ERR10963108	1h	B	fastq.gz	TCC	generation_1	19	0.004747626186906547
ERR10963108	1h	B	fastq.gz	TCC	generation_2	19	0.004747626186906547
ERR10963108	1h	B	fastq.gz	TCC	generation_3	19	0.004747626186906547
ERR10963108	1h	B	fastq.gz	TCC	generation_4	19	0.004747626186906547
ERR10963108	1h	B	fastq.gz	TCC	generation_5	19	0.004747626186906547
ERR10963108	1h	B	fastq.gz	TCC	generation_6	19	0.004747626186906547
ERR10963108	1h	B	fastq.gz	TCC	generation_7	18	0.004497751124437781
ERR10963108	1h	B	fastq.gz	TCC	generation_8	19	0.004747626186906547
ERR10963108	1h	B	fastq.gz	TCC	generation_9	18	0.004497751124437781
ERR10963108	1h	B	fastq.gz	TCC	generation_10	19	0.004747626186906547
ERR10963108	1h	B	fastq.gz	TCT	real	7	0.00100647016534867
ERR10963108	1h	B	fastq.gz	TCG	real	6	0.001943634596695821
ERR10550021	1h	C	bam	TCG	real	7	0.0024005486968449933
ERR10963108	1h	B	fastq.gz	TCG	generation_1	156	0.05053449951409135
ERR10963108	1h	B	fastq.gz	TCG	generation_2	150	0.04859086491739553
ERR10963108	1h	B	fastq.gz	TCG	generation_3	151	0.04891480401684483
ERR10963108	1h	B	fastq.gz	TCG	generation_4	150	0.04859086491739553
ERR10963108	1h	B	fastq.gz	TCG	generation_5	152	0.049238743116294136
ERR10963108	1h	B	fastq.gz	TCG	generation_6	150	0.04859086491739553
ERR10963108	1h	B	fastq.gz	TCG	generation_7	156	0.05053449951409135
ERR10963108	1h	B	fastq.gz	TCG	generation_8	148	0.04794298671849692
ERR10963108	1h	B	fastq.gz	TCG	generation_9	146	0.04729510851959832
ERR10963108	1h	B	fastq.gz	TCG	generation_10	151	0.04891480401684483
ERR10550021	1h	C	bam	TCC	real	1	0.0002646202699126753
ERR10963107	1h	A	fastq.gz	TCA	generation_1	53	0.008972405620450314
ERR10963107	1h	A	fastq.gz	TCA	generation_2	54	0.009141696292534281
ERR10963107	1h	A	fastq.gz	TCA	generation_3	53	0.008972405620450314
ERR10963107	1h	A	fastq.gz	TCA	generation_4	53	0.008972405620450314
ERR10963107	1h	A	fastq.gz	TCA	generation_5	52	0.008803114948366345
ERR10963107	1h	A	fastq.gz	TCA	generation_6	52	0.008803114948366345
ERR10963107	1h	A	fastq.gz	TCA	generation_7	52	0.008803114948366345
ERR10963107	1h	A	fastq.gz	TCA	generation_8	53	0.008972405620450314
ERR10963107	1h	A	fastq.gz	TCA	generation_9	53	0.008972405620450314
ERR10963107	1h	A	fastq.gz	TCA	generation_10	54	0.009141696292534281
ERR10550019	1h	A	bam	TCA	generation_1	51	0.008633824276282377
ERR10550019	1h	A	bam	TCA	generation_2	51	0.008633824276282377
ERR10550019	1h	A	bam	TCA	generation_3	48	0.008125952260030472
ERR10550019	1h	A	bam	TCA	generation_4	51	0.008633824276282377
ERR10550019	1h	A	bam	TCA	generation_5	51	0.008633824276282377
ERR10550019	1h	A	bam	TCA	generation_6	50	0.008464533604198408
ERR10550019	1h	A	bam	TCA	generation_7	48	0.008125952260030472
ERR10550019	1h	A	bam	TCA	generation_8	51	0.008633824276282377
ERR10550019	1h	A	bam	TCA	generation_9	50	0.008464533604198408
ERR10550019	1h	A	bam	TCA	generation_10	49	0.00829524293211444
ERR10550021	1h	C	bam	TCT	real	5	0.0007704160246533128
ERR10550021	1h	C	bam	TCG	generation_1	145	0.04972565157750343
ERR10550021	1h	C	bam	TCG	generation_2	153	0.05246913580246913
ERR10550021	1h	C	bam	TCG	generation_3	148	0.05075445816186557
ERR10550021	1h	C	bam	TCG	generation_4	153	0.05246913580246913
ERR10550021	1h	C	bam	TCG	generation_5	142	0.04869684499314129
ERR10550021	1h	C	bam	TCG	generation_6	151	0.05178326474622771
ERR10550021	1h	C	bam	TCG	generation_7	152	0.05212620027434842
ERR10550021	1h	C	bam	TCG	generation_8	148	0.05075445816186557
ERR10550021	1h	C	bam	TCG	generation_9	154	0.05281207133058985
ERR10550021	1h	C	bam	TCG	generation_10	147	0.050411522633744855
ERR10550021	1h	C	bam	TCA	real	6	0.00105318588730911
ERR10550019	1h	A	bam	TCT	generation_1	144	0.021479713603818614
ERR10550019	1h	A	bam	TCT	generation_2	142	0.021181384248210023
ERR10550019	1h	A	bam	TCT	generation_3	140	0.020883054892601432
ERR10550019	1h	A	bam	TCT	generation_4	142	0.021181384248210023
ERR10550019	1h	A	bam	TCT	generation_5	141	0.021032219570405727
ERR10550019	1h	A	bam	TCT	generation_6	141	0.021032219570405727
ERR10550019	1h	A	bam	TCT	generation_7	147	0.021927207637231504
ERR10550019	1h	A	bam	TCT	generation_8	145	0.021628878281622913
ERR10550019	1h	A	bam	TCT	generation_9	141	0.021032219570405727
ERR10550019	1h	A	bam	TCT	generation_10	139	0.020733890214797136
ERR10550020	1h	B	bam	TCA	generation_1	59	0.009642098382088576
ERR10550020	1h	B	bam	TCA	generation_2	57	0.009315247589475405
ERR10550020	1h	B	bam	TCA	generation_3	58	0.009478672985781991
ERR10550020	1h	B	bam	TCA	generation_4	57	0.009315247589475405
ERR10550020	1h	B	bam	TCA	generation_5	58	0.009478672985781991
ERR10550020	1h	B	bam	TCA	generation_6	59	0.009642098382088576
ERR10550020	1h	B	bam	TCA	generation_7	58	0.009478672985781991
ERR10550020	1h	B	bam	TCA	generation_8	56	0.009151822193168818
ERR10550020	1h	B	bam	TCA	generation_9	59	0.009642098382088576
ERR10550020	1h	B	bam	TCA	generation_10	58	0.009478672985781991
ERR10963107	1h	A	fastq.gz	TCT	generation_1	147	0.021927207637231504
ERR10963107	1h	A	fastq.gz	TCT	generation_2	144	0.021479713603818614
ERR10963107	1h	A	fastq.gz	TCT	generation_3	145	0.021628878281622913
ERR10963107	1h	A	fastq.gz	TCT	generation_4	145	0.021628878281622913
ERR10963107	1h	A	fastq.gz	TCT	generation_5	144	0.021479713603818614
ERR10963107	1h	A	fastq.gz	TCT	generation_6	145	0.021628878281622913
ERR10963107	1h	A	fastq.gz	TCT	generation_7	145	0.021628878281622913
ERR10963107	1h	A	fastq.gz	TCT	generation_8	134	0.019988066825775655
ERR10963107	1h	A	fastq.gz	TCT	generation_9	143	0.02133054892601432
ERR10963107	1h	A	fastq.gz	TCT	generation_10	147	0.021927207637231504
ERR10963108	1h	B	fastq.gz	TCA	generation_1	60	0.009805523778395163
ERR10963108	1h	B	fastq.gz	TCA	generation_2	59	0.009642098382088576
ERR10963108	1h	B	fastq.gz	TCA	generation_3	58	0.009478672985781991
ERR10963108	1h	B	fastq.gz	TCA	generation_4	60	0.009805523778395163
ERR10963108	1h	B	fastq.gz	TCA	generation_5	60	0.009805523778395163
ERR10963108	1h	B	fastq.gz	TCA	generation_6	59	0.009642098382088576
ERR10963108	1h	B	fastq.gz	TCA	generation_7	57	0.009315247589475405
ERR10963108	1h	B	fastq.gz	TCA	generation_8	57	0.009315247589475405
ERR10963108	1h	B	fastq.gz	TCA	generation_9	58	0.009478672985781991
ERR10963108	1h	B	fastq.gz	TCA	generation_10	60	0.009805523778395163
ERR10550021	1h	C	bam	TCC	generation_1	1	0.0002646202699126753
ERR10550021	1h	C	bam	TCC	generation_2	1	0.0002646202699126753
ERR10550021	1h	C	bam	TCC	generation_3	1	0.0002646202699126753
ERR10550021	1h	C	bam	TCC	generation_4	1	0.0002646202699126753
ERR10550021	1h	C	bam	TCC	generation_5	1	0.0002646202699126753
ERR10550021	1h	C	bam	TCC	generation_6	1	0.0002646202699126753
ERR10550021	1h	C	bam	TCC	generation_7	1	0.0002646202699126753
ERR10550021	1h	C	bam	TCC	generation_8	1	0.0002646202699126753
ERR10550021	1h	C	bam	TCC	generation_9	1	0.0002646202699126753
ERR10550021	1h	C	bam	TCC	generation_10	1	0.0002646202699126753
ERR10550020	1h	B	bam	TCT	generation_1	157	0.02257368799424874
ERR10550020	1h	B	bam	TCT	generation_2	156	0.022429906542056073
ERR10550020	1h	B	bam	TCT	generation_3	154	0.02214234363767074
ERR10550020	1h	B	bam	TCT	generation_4	150	0.021567217828900073
ERR10550020	1h	B	bam	TCT	generation_5	149	0.021423436376707405
ERR10550020	1h	B	bam	TCT	generation_6	148	0.021279654924514738
ERR10550020	1h	B	bam	TCT	generation_7	151	0.021710999281092738
ERR10550020	1h	B	bam	TCT	generation_8	157	0.02257368799424874
ERR10550020	1h	B	bam	TCT	generation_9	150	0.021567217828900073
ERR10550020	1h	B	bam	TCT	generation_10	154	0.02214234363767074
ERR10963109	1h	C	fastq.gz	TCA	real	6	0.00105318588730911
ERR10963109	1h	C	fastq.gz	TCG	real	7	0.0024005486968449933
ERR10963109	1h	C	fastq.gz	TCT	real	5	0.0007704160246533128
ERR10963109	1h	C	fastq.gz	TCC	real	1	0.0002646202699126753
ERR10963108	1h	B	fastq.gz	TCT	generation_1	151	0.021710999281092738
ERR10963108	1h	B	fastq.gz	TCT	generation_2	147	0.02113587347232207
ERR10963108	1h	B	fastq.gz	TCT	generation_3	148	0.021279654924514738
ERR10963108	1h	B	fastq.gz	TCT	generation_4	151	0.021710999281092738
ERR10963108	1h	B	fastq.gz	TCT	generation_5	154	0.02214234363767074
ERR10963108	1h	B	fastq.gz	TCT	generation_6	154	0.02214234363767074
ERR10963108	1h	B	fastq.gz	TCT	generation_7	150	0.021567217828900073
ERR10963108	1h	B	fastq.gz	TCT	generation_8	153	0.021998562185478073
ERR10963108	1h	B	fastq.gz	TCT	generation_9	154	0.02214234363767074
ERR10963108	1h	B	fastq.gz	TCT	generation_10	145	0.020848310567936738
ERR10963109	1h	C	fastq.gz	TCG	generation_1	152	0.05212620027434842
ERR10963109	1h	C	fastq.gz	TCG	generation_2	147	0.050411522633744855
ERR10963109	1h	C	fastq.gz	TCG	generation_3	157	0.05384087791495199
ERR10963109	1h	C	fastq.gz	TCG	generation_4	149	0.05109739368998628
ERR10963109	1h	C	fastq.gz	TCG	generation_5	151	0.05178326474622771
ERR10963109	1h	C	fastq.gz	TCG	generation_6	155	0.053155006858710566
ERR10963109	1h	C	fastq.gz	TCG	generation_7	144	0.04938271604938271
ERR10963109	1h	C	fastq.gz	TCG	generation_8	154	0.05281207133058985
ERR10963109	1h	C	fastq.gz	TCG	generation_9	158	0.0541838134430727
ERR10963109	1h	C	fastq.gz	TCG	generation_10	159	0.05452674897119342
ERR10550021	1h	C	bam	TCA	generation_1	176	0.030893452694400563
ERR10550021	1h	C	bam	TCA	generation_2	185	0.03247323152536423
ERR10550021	1h	C	bam	TCA	generation_3	184	0.03229770054414604
ERR10550021	1h	C	bam	TCA	generation_4	175	0.030717921713182376
ERR10550021	1h	C	bam	TCA	generation_5	186	0.03264876250658241
ERR10550021	1h	C	bam	TCA	generation_6	191	0.033526417412673336
ERR10550021	1h	C	bam	TCA	generation_7	190	0.03335088643145515
ERR10550021	1h	C	bam	TCA	generation_8	186	0.03264876250658241
ERR10550021	1h	C	bam	TCA	generation_9	188	0.03299982446901878
ERR10550021	1h	C	bam	TCA	generation_10	176	0.030893452694400563
ERR10963109	1h	C	fastq.gz	TCC	generation_1	1	0.0002646202699126753
ERR10963109	1h	C	fastq.gz	TCC	generation_2	1	0.0002646202699126753
ERR10963109	1h	C	fastq.gz	TCC	generation_3	1	0.0002646202699126753
ERR10963109	1h	C	fastq.gz	TCC	generation_4	1	0.0002646202699126753
ERR10963109	1h	C	fastq.gz	TCC	generation_5	1	0.0002646202699126753
ERR10963109	1h	C	fastq.gz	TCC	generation_6	1	0.0002646202699126753
ERR10963109	1h	C	fastq.gz	TCC	generation_7	1	0.0002646202699126753
ERR10963109	1h	C	fastq.gz	TCC	generation_8	1	0.0002646202699126753
ERR10963109	1h	C	fastq.gz	TCC	generation_9	1	0.0002646202699126753
ERR10963109	1h	C	fastq.gz	TCC	generation_10	1	0.0002646202699126753
ERR10550021	1h	C	bam	TCT	generation_1	133	0.02049306625577812
ERR10550021	1h	C	bam	TCT	generation_2	133	0.02049306625577812
ERR10550021	1h	C	bam	TCT	generation_3	132	0.020338983050847456
ERR10550021	1h	C	bam	TCT	generation_4	132	0.020338983050847456
ERR10550021	1h	C	bam	TCT	generation_5	131	0.020184899845916794
ERR10550021	1h	C	bam	TCT	generation_6	130	0.020030816640986132
ERR10550021	1h	C	bam	TCT	generation_7	127	0.019568567026194146
ERR10550021	1h	C	bam	TCT	generation_8	129	0.01987673343605547
ERR10550021	1h	C	bam	TCT	generation_9	131	0.020184899845916794
ERR10550021	1h	C	bam	TCT	generation_10	137	0.02110939907550077
ERR10963109	1h	C	fastq.gz	TCA	generation_1	187	0.032824293487800596
ERR10963109	1h	C	fastq.gz	TCA	generation_2	187	0.032824293487800596
ERR10963109	1h	C	fastq.gz	TCA	generation_3	188	0.03299982446901878
ERR10963109	1h	C	fastq.gz	TCA	generation_4	175	0.030717921713182376
ERR10963109	1h	C	fastq.gz	TCA	generation_5	178	0.031244514656836933
ERR10963109	1h	C	fastq.gz	TCA	generation_6	184	0.03229770054414604
ERR10963109	1h	C	fastq.gz	TCA	generation_7	185	0.03247323152536423
ERR10963109	1h	C	fastq.gz	TCA	generation_8	184	0.03229770054414604
ERR10963109	1h	C	fastq.gz	TCA	generation_9	180	0.0315955766192733
ERR10963109	1h	C	fastq.gz	TCA	generation_10	187	0.032824293487800596
ERR10550022	2h	A	bam	TCG	real	5	0.0015807777426493834
ERR10963109	1h	C	fastq.gz	TCT	generation_1	136	0.020955315870570108
ERR10963109	1h	C	fastq.gz	TCT	generation_2	133	0.02049306625577812
ERR10963109	1h	C	fastq.gz	TCT	generation_3	126	0.01941448382126348
ERR10963109	1h	C	fastq.gz	TCT	generation_4	130	0.020030816640986132
ERR10963109	1h	C	fastq.gz	TCT	generation_5	128	0.019722650231124808
ERR10963109	1h	C	fastq.gz	TCT	generation_6	133	0.02049306625577812
ERR10963109	1h	C	fastq.gz	TCT	generation_7	134	0.020647149460708784
ERR10963109	1h	C	fastq.gz	TCT	generation_8	136	0.020955315870570108
ERR10963109	1h	C	fastq.gz	TCT	generation_9	134	0.020647149460708784
ERR10963109	1h	C	fastq.gz	TCT	generation_10	132	0.020338983050847456
ERR10963110	2h	A	fastq.gz	TCG	real	6	0.0018969332911792601
ERR10550022	2h	A	bam	TCC	real	1	0.000243605359317905
ERR10963110	2h	A	fastq.gz	TCC	real	1	0.000243605359317905
ERR10550022	2h	A	bam	TCG	generation_1	73	0.023079355042681
ERR10550022	2h	A	bam	TCG	generation_2	70	0.022130888397091368
ERR10550022	2h	A	bam	TCG	generation_3	67	0.02118242175150174
ERR10550022	2h	A	bam	TCG	generation_4	73	0.023079355042681
ERR10550022	2h	A	bam	TCG	generation_5	72	0.02276319949415112
ERR10550022	2h	A	bam	TCG	generation_6	73	0.023079355042681
ERR10550022	2h	A	bam	TCG	generation_7	73	0.023079355042681
ERR10550022	2h	A	bam	TCG	generation_8	70	0.022130888397091368
ERR10550022	2h	A	bam	TCG	generation_9	73	0.023079355042681
ERR10550022	2h	A	bam	TCG	generation_10	70	0.022130888397091368
ERR10963110	2h	A	fastq.gz	TCG	generation_1	72	0.02276319949415112
ERR10963110	2h	A	fastq.gz	TCG	generation_2	75	0.023711666139740753
ERR10963110	2h	A	fastq.gz	TCG	generation_3	71	0.022447043945621244
ERR10963110	2h	A	fastq.gz	TCG	generation_4	69	0.021814732848561492
ERR10963110	2h	A	fastq.gz	TCG	generation_5	67	0.02118242175150174
ERR10963110	2h	A	fastq.gz	TCG	generation_6	74	0.023395510591210877
ERR10963110	2h	A	fastq.gz	TCG	generation_7	73	0.023079355042681
ERR10963110	2h	A	fastq.gz	TCG	generation_8	72	0.02276319949415112
ERR10963110	2h	A	fastq.gz	TCG	generation_9	72	0.02276319949415112
ERR10963110	2h	A	fastq.gz	TCG	generation_10	75	0.023711666139740753
ERR10550022	2h	A	bam	TCA	real	4	0.000639284001917852
ERR10963110	2h	A	fastq.gz	TCA	real	4	0.000639284001917852
ERR10550022	2h	A	bam	TCC	generation_1	41	0.009987819732034105
ERR10550022	2h	A	bam	TCC	generation_2	41	0.009987819732034105
ERR10550022	2h	A	bam	TCC	generation_3	42	0.01023142509135201
ERR10550022	2h	A	bam	TCC	generation_4	42	0.01023142509135201
ERR10550022	2h	A	bam	TCC	generation_5	42	0.01023142509135201
ERR10550022	2h	A	bam	TCC	generation_6	40	0.0097442143727162
ERR10550022	2h	A	bam	TCC	generation_7	41	0.009987819732034105
ERR10550022	2h	A	bam	TCC	generation_8	42	0.01023142509135201
ERR10550022	2h	A	bam	TCC	generation_9	40	0.0097442143727162
ERR10550022	2h	A	bam	TCC	generation_10	42	0.01023142509135201
ERR10550022	2h	A	bam	TCT	real	6	0.0008362369337979094
ERR10550023	2h	B	bam	TCG	real	8	0.002386634844868735
ERR10963110	2h	A	fastq.gz	TCT	real	6	0.0008362369337979094
ERR10963110	2h	A	fastq.gz	TCC	generation_1	38	0.00925700365408039
ERR10963110	2h	A	fastq.gz	TCC	generation_2	39	0.009500609013398295
ERR10963110	2h	A	fastq.gz	TCC	generation_3	39	0.009500609013398295
ERR10963110	2h	A	fastq.gz	TCC	generation_4	40	0.0097442143727162
ERR10963110	2h	A	fastq.gz	TCC	generation_5	39	0.009500609013398295
ERR10963110	2h	A	fastq.gz	TCC	generation_6	40	0.0097442143727162
ERR10963110	2h	A	fastq.gz	TCC	generation_7	39	0.009500609013398295
ERR10963110	2h	A	fastq.gz	TCC	generation_8	38	0.00925700365408039
ERR10963110	2h	A	fastq.gz	TCC	generation_9	40	0.0097442143727162
ERR10963110	2h	A	fastq.gz	TCC	generation_10	40	0.0097442143727162
ERR10550023	2h	B	bam	TCC	real	4	0.0009189065012634965
ERR10550023	2h	B	bam	TCG	generation_1	458	0.1366348448687351
ERR10550023	2h	B	bam	TCG	generation_2	438	0.13066825775656324
ERR10550023	2h	B	bam	TCG	generation_3	435	0.12977326968973746
ERR10550023	2h	B	bam	TCG	generation_4	445	0.13275656324582338
ERR10550023	2h	B	bam	TCG	generation_5	428	0.1276849642004773
ERR10550023	2h	B	bam	TCG	generation_6	441	0.13156324582338902
ERR10550023	2h	B	bam	TCG	generation_7	423	0.12619331742243436
ERR10550023	2h	B	bam	TCG	generation_8	440	0.13126491646778043
ERR10550023	2h	B	bam	TCG	generation_9	437	0.13036992840095465
ERR10550023	2h	B	bam	TCG	generation_10	432	0.1288782816229117
ERR10963111	2h	B	fastq.gz	TCG	real	8	0.002386634844868735
ERR10963111	2h	B	fastq.gz	TCC	real	4	0.0009189065012634965
ERR10550023	2h	B	bam	TCA	real	4	0.0006054184955350386
ERR10550022	2h	A	bam	TCA	generation_1	106	0.01694102605082308
ERR10550022	2h	A	bam	TCA	generation_2	109	0.017420489052261467
ERR10550022	2h	A	bam	TCA	generation_3	106	0.01694102605082308
ERR10550022	2h	A	bam	TCA	generation_4	105	0.016781205050343615
ERR10550022	2h	A	bam	TCA	generation_5	102	0.016301742048905225
ERR10550022	2h	A	bam	TCA	generation_6	105	0.016781205050343615
ERR10550022	2h	A	bam	TCA	generation_7	107	0.01710084705130254
ERR10550022	2h	A	bam	TCA	generation_8	106	0.01694102605082308
ERR10550022	2h	A	bam	TCA	generation_9	105	0.016781205050343615
ERR10550022	2h	A	bam	TCA	generation_10	109	0.017420489052261467
ERR10550024	2h	C	bam	TCC	real	4	0.000950344499881207
ERR10963110	2h	A	fastq.gz	TCA	generation_1	107	0.01710084705130254
ERR10963110	2h	A	fastq.gz	TCA	generation_2	104	0.01662138404986415
ERR10963110	2h	A	fastq.gz	TCA	generation_3	107	0.01710084705130254
ERR10963110	2h	A	fastq.gz	TCA	generation_4	105	0.016781205050343615
ERR10963110	2h	A	fastq.gz	TCA	generation_5	109	0.017420489052261467
ERR10963110	2h	A	fastq.gz	TCA	generation_6	110	0.01758031005274093
ERR10963110	2h	A	fastq.gz	TCA	generation_7	105	0.016781205050343615
ERR10963110	2h	A	fastq.gz	TCA	generation_8	105	0.016781205050343615
ERR10963110	2h	A	fastq.gz	TCA	generation_9	108	0.017260668051782006
ERR10963110	2h	A	fastq.gz	TCA	generation_10	106	0.01694102605082308
ERR10550023	2h	B	bam	TCT	real	6	0.0007899934167215273
ERR10963111	2h	B	fastq.gz	TCG	generation_1	423	0.12619331742243436
ERR10963111	2h	B	fastq.gz	TCG	generation_2	428	0.1276849642004773
ERR10963111	2h	B	fastq.gz	TCG	generation_3	441	0.13156324582338902
ERR10963111	2h	B	fastq.gz	TCG	generation_4	426	0.12708830548926014
ERR10963111	2h	B	fastq.gz	TCG	generation_5	431	0.1285799522673031
ERR10963111	2h	B	fastq.gz	TCG	generation_6	422	0.12589498806682578
ERR10963111	2h	B	fastq.gz	TCG	generation_7	434	0.12947494033412887
ERR10963111	2h	B	fastq.gz	TCG	generation_8	446	0.13305489260143197
ERR10963111	2h	B	fastq.gz	TCG	generation_9	433	0.1291766109785203
ERR10963111	2h	B	fastq.gz	TCG	generation_10	442	0.1318615751789976
ERR10550023	2h	B	bam	TCC	generation_1	123	0.028256374913852515
ERR10550023	2h	B	bam	TCC	generation_2	121	0.02779692166322077
ERR10550023	2h	B	bam	TCC	generation_3	127	0.029175281415116012
ERR10550023	2h	B	bam	TCC	generation_4	124	0.02848610153916839
ERR10550023	2h	B	bam	TCC	generation_5	122	0.02802664828853664
ERR10550023	2h	B	bam	TCC	generation_6	131	0.03009418791637951
ERR10550023	2h	B	bam	TCC	generation_7	125	0.028715828164484265
ERR10550023	2h	B	bam	TCC	generation_8	124	0.02848610153916839
ERR10550023	2h	B	bam	TCC	generation_9	123	0.028256374913852515
ERR10550023	2h	B	bam	TCC	generation_10	126	0.028945554789800137
ERR10963111	2h	B	fastq.gz	TCA	real	5	0.0007567731194187983
ERR10550024	2h	C	bam	TCT	real	5	0.0006839945280437756
ERR10550022	2h	A	bam	TCT	generation_1	360	0.050174216027874564
ERR10550022	2h	A	bam	TCT	generation_2	359	0.050034843205574914
ERR10550022	2h	A	bam	TCT	generation_3	350	0.04878048780487805
ERR10550022	2h	A	bam	TCT	generation_4	358	0.04989547038327526
ERR10550022	2h	A	bam	TCT	generation_5	364	0.050731707317073174
ERR10550022	2h	A	bam	TCT	generation_6	352	0.04905923344947735
ERR10550022	2h	A	bam	TCT	generation_7	354	0.04933797909407665
ERR10550022	2h	A	bam	TCT	generation_8	351	0.0489198606271777
ERR10550022	2h	A	bam	TCT	generation_9	352	0.04905923344947735
ERR10550022	2h	A	bam	TCT	generation_10	356	0.04961672473867596
